,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,1.0,3.0,710,0.16916651355349754,709
0.0,1.0,3.0,710,0.16627581130752478,36670
0.0,1.0,3.0,710,0.14400627049829343,700
0.0,1.0,3.0,710,0.12060677343199938,707
0.0,1.0,3.0,710,0.12045684782484935,607
1.0,1.0,3.0,9312,0.334424171344043,9823
1.0,1.0,3.0,9312,0.11891208921033679,28218
1.0,1.0,3.0,9312,0.11712354496850773,714
1.0,1.0,3.0,9312,0.11702796214283452,47360
1.0,1.0,3.0,9312,0.11519702858256975,47363
2.0,1.0,3.0,11525,0.11728423233302293,28697
2.0,1.0,3.0,11525,0.10739610744835051,603
2.0,1.0,3.0,11525,0.10284206829169114,38955
2.0,1.0,3.0,11525,0.09711285106002024,16113
2.0,1.0,3.0,11525,0.09655907375124342,18575
3.0,1.0,3.0,755,0.17764752775026052,22572
3.0,1.0,3.0,755,0.1628868012717369,29903
3.0,1.0,3.0,755,0.15811788168648908,10874
3.0,1.0,3.0,755,0.14375571730954248,215405
3.0,1.0,3.0,755,0.12634659276723828,11069
4.0,1.0,3.0,10874,0.15811788168648908,755
4.0,1.0,3.0,10874,0.14371972180277712,24266
4.0,1.0,3.0,10874,0.13115422766115,11967
4.0,1.0,3.0,10874,0.12889118442076075,306
4.0,1.0,3.0,10874,0.1219781991583587,40508
5.0,1.0,3.0,9737,0.16063575045943268,16820
5.0,1.0,3.0,9737,0.1283992320190718,15158
5.0,1.0,3.0,9737,0.11732237169944187,65973
5.0,1.0,3.0,9737,0.11387765051209069,42552
5.0,1.0,3.0,9737,0.10792219351167996,101660
6.0,1.0,3.0,414,0.2066956158549358,14919
6.0,1.0,3.0,414,0.1578290252797413,415
6.0,1.0,3.0,414,0.157397662162586,64202
6.0,1.0,3.0,414,0.15142300126416489,364
6.0,1.0,3.0,414,0.1403313187388361,268
7.0,1.0,3.0,8068,0.18950677645747205,26263
7.0,1.0,3.0,8068,0.16216218463642718,18672
7.0,1.0,3.0,8068,0.13060112561453455,2061
7.0,1.0,3.0,8068,0.12960166407644963,9331
7.0,1.0,3.0,8068,0.09250763669484495,65497
8.0,1.0,3.0,1572,0.22150646494345297,562
8.0,1.0,3.0,1572,0.16635621000133938,1573
8.0,1.0,3.0,1572,0.15376419376390166,18707
8.0,1.0,3.0,1572,0.11536006858088335,8009
8.0,1.0,3.0,1572,0.10325439347905957,14240
9.0,1.0,3.0,13552,0.0891266738782715,43643
9.0,1.0,3.0,13552,0.08368630045233807,10618
9.0,1.0,3.0,13552,0.07349671216955396,12500
9.0,1.0,3.0,13552,0.065870721570906,64161
9.0,1.0,3.0,13552,0.06362573034442656,9710
10.0,1.0,3.0,9070,0.19221405659130766,6499
10.0,1.0,3.0,9070,0.15114914375439456,24331
10.0,1.0,3.0,9070,0.14675058231057195,39108
10.0,1.0,3.0,9070,0.13996289879211285,9626
10.0,1.0,3.0,9070,0.13043654545429664,9823
11.0,1.0,3.0,1642,0.24003848475237038,9326
11.0,1.0,3.0,1642,0.23601846510895316,25391
11.0,1.0,3.0,1642,0.23197801878991633,60173
11.0,1.0,3.0,1642,0.2011032770058796,213755
11.0,1.0,3.0,1642,0.19776081612343674,1803
12.0,1.0,3.0,9348,0.12795470548672044,9825
12.0,1.0,3.0,9348,0.11667480604439423,10547
12.0,1.0,3.0,9348,0.11544179196744576,12476
12.0,1.0,3.0,9348,0.1151672076356226,106
12.0,1.0,3.0,9348,0.10787555631388089,63105
13.0,1.0,3.0,3512,0.19529482290170408,8845
13.0,1.0,3.0,3512,0.13812509557015973,76171
13.0,1.0,3.0,3512,0.13056560222517521,11398
13.0,1.0,3.0,3512,0.1288225855383294,65497
13.0,1.0,3.0,3512,0.09867467099195362,12211
14.0,1.0,3.0,63105,0.17106272409112877,280
14.0,1.0,3.0,63105,0.1536909320157403,101660
14.0,1.0,3.0,63105,0.1487401119212622,9323
14.0,1.0,3.0,63105,0.1485374087183691,107096
14.0,1.0,3.0,63105,0.14711609746253373,11187
15.0,1.0,3.0,193,0.17279501040835993,200
15.0,1.0,3.0,193,0.17225384513701392,199
15.0,1.0,3.0,193,0.13942674598819435,10366
15.0,1.0,3.0,193,0.12915839087134834,40508
15.0,1.0,3.0,193,0.11961056535985606,174
16.0,1.0,3.0,9331,0.3200173128619308,9869
16.0,1.0,3.0,9331,0.1762992213411469,26263
16.0,1.0,3.0,9331,0.14534302442948083,42137
16.0,1.0,3.0,9331,0.12960166407644963,8068
16.0,1.0,3.0,9331,0.1185230412279045,1669
17.0,1.0,3.0,9495,0.12855690591851957,9456
17.0,1.0,3.0,9495,0.11630111885729062,10546
17.0,1.0,3.0,9495,0.1081796386363319,10222
17.0,1.0,3.0,9495,0.09384765644706387,10044
17.0,1.0,3.0,9495,0.09084583550111075,212996
18.0,1.0,3.0,1637,0.14398060282375066,9326
18.0,1.0,3.0,1637,0.13929295122766366,10061
18.0,1.0,3.0,1637,0.1177840631956878,12236
18.0,1.0,3.0,1637,0.11505902886996482,15158
18.0,1.0,3.0,1637,0.11198618406177512,169
19.0,1.0,3.0,8831,0.12965805316281703,9056
19.0,1.0,3.0,8831,0.12102060015954916,9873
19.0,1.0,3.0,8831,0.10821536109137711,40740
19.0,1.0,3.0,8831,0.10282605853196053,78375
19.0,1.0,3.0,8831,0.10245956104560325,17386
20.0,1.0,3.0,11667,0.22212986822858613,12613
20.0,1.0,3.0,11667,0.1950578455203792,31131
20.0,1.0,3.0,11667,0.1499324887626397,10617
20.0,1.0,3.0,11667,0.11677322689606126,65497
20.0,1.0,3.0,11667,0.1133356852857209,26877
21.0,1.0,3.0,8011,0.17222647401814883,12211
21.0,1.0,3.0,8011,0.14469008210255552,8009
21.0,1.0,3.0,8011,0.11842290941524106,17386
21.0,1.0,3.0,8011,0.11034099190891226,28218
21.0,1.0,3.0,8011,0.1051383976826562,36679
22.0,1.0,3.0,9409,0.1331273683851215,18707
22.0,1.0,3.0,9409,0.11438916086111667,25539
22.0,1.0,3.0,9409,0.09963691794352006,10859
22.0,1.0,3.0,9409,0.09727965199224904,5550
22.0,1.0,3.0,9409,0.09534884122197793,213755
23.0,1.0,3.0,306,0.21328226861651547,90
23.0,1.0,3.0,306,0.17310151483774455,96
23.0,1.0,3.0,306,0.16481856098892914,215405
23.0,1.0,3.0,306,0.16306269561798242,11967
23.0,1.0,3.0,306,0.13967229902669312,65497
24.0,1.0,3.0,11310,0.19173567067015052,16441
24.0,1.0,3.0,11310,0.15764405357646347,10975
24.0,1.0,3.0,11310,0.1494274476840573,28169
24.0,1.0,3.0,11310,0.13772018846796663,24769
24.0,1.0,3.0,11310,0.13233086744568798,213755
25.0,1.0,3.0,5503,0.16841789467273666,70133
25.0,1.0,3.0,5503,0.13924416300535936,108794
25.0,1.0,3.0,5503,0.1360192492411342,16820
25.0,1.0,3.0,5503,0.1358596981999724,16441
25.0,1.0,3.0,5503,0.13523648072047198,47360
26.0,1.0,3.0,2019,0.19096753609120776,213755
26.0,1.0,3.0,2019,0.18406843351096938,1642
26.0,1.0,3.0,2019,0.17356645534840223,13293
26.0,1.0,3.0,2019,0.16498158792335546,10991
26.0,1.0,3.0,2019,0.1599767556386988,24266
27.0,1.0,3.0,9255,0.15796456707783343,26452
27.0,1.0,3.0,9255,0.15595634117114188,2332
27.0,1.0,3.0,9255,0.15368293715132958,19086
27.0,1.0,3.0,9255,0.14169524863877722,42012
27.0,1.0,3.0,9255,0.140939836969983,21832
28.0,1.0,3.0,5550,0.26122431778591626,5548
28.0,1.0,3.0,5550,0.16625752773413716,19086
28.0,1.0,3.0,5550,0.1508438308048789,5549
28.0,1.0,3.0,5550,0.14202023454670387,69152
28.0,1.0,3.0,5550,0.13134792433663872,58311
29.0,1.0,3.0,8850,0.16151422761838774,10546
29.0,1.0,3.0,8850,0.154834498041621,24331
29.0,1.0,3.0,8850,0.15293748389810238,75826
29.0,1.0,3.0,8850,0.14042773871524666,9610
29.0,1.0,3.0,8850,0.13895162454104754,22572
30.0,1.0,3.0,280,0.3038132917949783,218
30.0,1.0,3.0,280,0.2270716601493399,40740
30.0,1.0,3.0,280,0.17106272409112877,63105
30.0,1.0,3.0,280,0.1618962804920071,25391
30.0,1.0,3.0,280,0.14552092290567817,11568
31.0,1.0,3.0,268,0.17818282968349836,364
31.0,1.0,3.0,268,0.1717161677143493,415
31.0,1.0,3.0,268,0.16694957604945496,14919
31.0,1.0,3.0,268,0.1403313187388361,414
31.0,1.0,3.0,268,0.1310269714341337,64202
32.0,1.0,3.0,954,0.1693371140303235,955
32.0,1.0,3.0,954,0.13695788248580787,22572
32.0,1.0,3.0,954,0.12864789534172333,9056
32.0,1.0,3.0,954,0.12699309142315673,26340
32.0,1.0,3.0,954,0.12619851296258247,9945
33.0,1.0,3.0,25087,0.30738316485773753,36692
33.0,1.0,3.0,25087,0.26560437707408296,107096
33.0,1.0,3.0,25087,0.19850990678608676,32049
33.0,1.0,3.0,25087,0.19053673857925874,9456
33.0,1.0,3.0,25087,0.14167720798232444,37237
34.0,1.0,3.0,20762,0.18448609647094566,47647
34.0,1.0,3.0,20762,0.1715057529204379,1803
34.0,1.0,3.0,20762,0.15541233034871824,11564
34.0,1.0,3.0,20762,0.14311189851833092,1642
34.0,1.0,3.0,20762,0.13817299938843014,9710
35.0,1.0,3.0,9323,0.1487401119212622,63105
35.0,1.0,3.0,9323,0.1317458813173944,603
35.0,1.0,3.0,9323,0.1216189488901318,30655
35.0,1.0,3.0,9323,0.12084844114431817,48995
35.0,1.0,3.0,9323,0.12058242130718522,5550
36.0,1.0,3.0,10547,0.20242619442916013,19154
36.0,1.0,3.0,10547,0.11667480604439423,9348
36.0,1.0,3.0,10547,0.11561147813673121,16441
36.0,1.0,3.0,10547,0.10513824245941497,16225
36.0,1.0,3.0,10547,0.10394108005161717,9383
37.0,1.0,3.0,602,0.13473414983005463,12476
37.0,1.0,3.0,602,0.1303757439374141,39101
37.0,1.0,3.0,602,0.10998990629249901,607
37.0,1.0,3.0,602,0.10712908608905838,12561
37.0,1.0,3.0,602,0.09989226105455659,1103
38.0,1.0,3.0,10546,0.16151422761838774,8850
38.0,1.0,3.0,10546,0.15662633601162165,16441
38.0,1.0,3.0,10546,0.1326877643223881,10275
38.0,1.0,3.0,10546,0.12933326423019578,18817
38.0,1.0,3.0,10546,0.11630111885729062,9495
39.0,1.0,3.0,10061,0.18466386663801604,14373
39.0,1.0,3.0,10061,0.1529475427805959,169
39.0,1.0,3.0,10061,0.14933251500996944,1103
