,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,2.0,2.0,408,0.2062847718160304,42638
0.0,2.0,2.0,408,0.15088206381381108,217250
0.0,2.0,2.0,408,0.14284931743710982,43516
0.0,2.0,2.0,408,0.14263534856822624,149687
0.0,2.0,2.0,408,0.1406808784206428,118576
1.0,2.0,2.0,981,0.12920093134334687,120837
1.0,2.0,2.0,981,0.104000360331612,59964
1.0,2.0,2.0,981,0.09115990054402137,42638
1.0,2.0,2.0,981,0.08527202636217626,178337
1.0,2.0,2.0,981,0.08493223576915603,69483
2.0,2.0,2.0,909,0.16243618440088223,124115
2.0,2.0,2.0,909,0.14482677068359048,63591
2.0,2.0,2.0,909,0.1352421932437377,28974
2.0,2.0,2.0,909,0.12832618273896476,39871
2.0,2.0,2.0,909,0.12454328090845965,43847
3.0,2.0,2.0,630,0.17131216081200504,31416
3.0,2.0,2.0,630,0.16591713038826883,100656
3.0,2.0,2.0,630,0.1629602640096065,72495
3.0,2.0,2.0,630,0.15438121698474064,111312
3.0,2.0,2.0,630,0.15182354133914017,47508
4.0,2.0,2.0,770,0.19365596574769997,875
4.0,2.0,2.0,770,0.17029313752476927,109008
4.0,2.0,2.0,770,0.15485295648509934,43825
4.0,2.0,2.0,770,0.14910860266720039,51044
4.0,2.0,2.0,770,0.1474365492203355,74585
5.0,2.0,2.0,705,0.1509958807115539,56164
5.0,2.0,2.0,705,0.1391168786135409,43864
5.0,2.0,2.0,705,0.12643258219452408,122709
5.0,2.0,2.0,705,0.1263757492877676,43824
5.0,2.0,2.0,705,0.1250508473642768,42638
6.0,2.0,2.0,22490,0.2377599661155462,130398
6.0,2.0,2.0,22490,0.20487087762267137,54635
6.0,2.0,2.0,22490,0.20487087762267137,175035
6.0,2.0,2.0,22490,0.1958336628085129,77966
6.0,2.0,2.0,22490,0.18187561936728033,43853
7.0,2.0,2.0,4174,0.1453244792074083,33112
7.0,2.0,2.0,4174,0.14024820381128916,97767
7.0,2.0,2.0,4174,0.1391277318141138,107876
7.0,2.0,2.0,4174,0.12712394667240082,200862
7.0,2.0,2.0,4174,0.1255027643987858,26319
8.0,2.0,2.0,1859,0.15884779425529927,72821
8.0,2.0,2.0,1859,0.127332383009275,188066
8.0,2.0,2.0,1859,0.11499202037165193,32120
8.0,2.0,2.0,1859,0.11234566897730114,54635
8.0,2.0,2.0,1859,0.11234566897730114,175035
9.0,2.0,2.0,1939,0.21883605667905495,44041
9.0,2.0,2.0,1939,0.20726667138509428,37635
9.0,2.0,2.0,1939,0.19426644576363722,117500
9.0,2.0,2.0,1939,0.1935811451133102,118948
9.0,2.0,2.0,1939,0.18307852424681165,151911
10.0,2.0,2.0,22292,0.2107346147392821,43872
10.0,2.0,2.0,22292,0.15211889694385877,120664
10.0,2.0,2.0,22292,0.13715186998173579,109481
10.0,2.0,2.0,22292,0.12889948957273878,43494
10.0,2.0,2.0,22292,0.12377350357450762,157898
11.0,2.0,2.0,198,0.25388857952555804,30630
11.0,2.0,2.0,198,0.17659043709492817,61430
11.0,2.0,2.0,198,0.11589537251908594,38726
11.0,2.0,2.0,198,0.10915881868351106,206581
11.0,2.0,2.0,198,0.10296509862744394,61650
12.0,2.0,2.0,900,0.1504939964144715,96433
12.0,2.0,2.0,900,0.11945656367522149,24197
12.0,2.0,2.0,900,0.11855841608872425,76804
12.0,2.0,2.0,900,0.11632699440930128,64782
12.0,2.0,2.0,900,0.11161010563278054,76011
13.0,2.0,2.0,43795,0.18175370841838684,96546
13.0,2.0,2.0,43795,0.13591073228703396,45971
13.0,2.0,2.0,43795,0.13168032404890923,99283
13.0,2.0,2.0,43795,0.1310047130722103,81178
13.0,2.0,2.0,43795,0.13019946063430707,80054
14.0,2.0,2.0,85638,0.1722683786041734,100656
14.0,2.0,2.0,85638,0.14433418028326092,946
14.0,2.0,2.0,85638,0.14359995281628837,68977
14.0,2.0,2.0,85638,0.14127009201849117,125891
14.0,2.0,2.0,85638,0.13728343724228537,40639
15.0,2.0,2.0,50001,0.18308011449800937,31879
15.0,2.0,2.0,50001,0.1632110719078999,13321
15.0,2.0,2.0,50001,0.15262417399928538,35009
15.0,2.0,2.0,50001,0.14941773713945353,29368
15.0,2.0,2.0,50001,0.1455925853309022,37631
16.0,2.0,2.0,22613,0.2986200620739198,84214
16.0,2.0,2.0,22613,0.15315104044958547,198176
16.0,2.0,2.0,22613,0.1152954675716713,162862
16.0,2.0,2.0,22613,0.11207791972373954,23395
16.0,2.0,2.0,22613,0.10803070590837952,57684
17.0,2.0,2.0,57575,0.2602918532732374,96107
17.0,2.0,2.0,57575,0.20039881558849912,120862
17.0,2.0,2.0,57575,0.17933546348099608,114638
17.0,2.0,2.0,57575,0.17468299878666516,21734
17.0,2.0,2.0,57575,0.17260221363399417,116857
18.0,2.0,2.0,32574,0.13955499771318156,221656
18.0,2.0,2.0,32574,0.12372777147090595,24197
18.0,2.0,2.0,32574,0.12333033553789054,42614
18.0,2.0,2.0,32574,0.11788419591840826,84303
18.0,2.0,2.0,32574,0.11740071668201142,175027
19.0,2.0,2.0,11224,0.42381811254063645,92349
19.0,2.0,2.0,11224,0.18293166874812616,61645
19.0,2.0,2.0,11224,0.12458619569011567,206581
19.0,2.0,2.0,11224,0.11902591587520396,140281
19.0,2.0,2.0,11224,0.11860097565004453,156360
20.0,2.0,2.0,12092,0.14700055620032054,43886
20.0,2.0,2.0,12092,0.14517553048115567,25694
20.0,2.0,2.0,12092,0.12150042062468654,34106
20.0,2.0,2.0,12092,0.1139603277949626,408
20.0,2.0,2.0,12092,0.10025024573701602,13850
21.0,2.0,2.0,27256,0.13981269748990902,194509
21.0,2.0,2.0,27256,0.1316651410748047,8353
21.0,2.0,2.0,27256,0.12484900564071927,62694
21.0,2.0,2.0,27256,0.11931649346839307,43436
21.0,2.0,2.0,27256,0.11801512726379967,76848
22.0,2.0,2.0,702,0.20259113872113324,61430
22.0,2.0,2.0,702,0.15213690020474738,46492
22.0,2.0,2.0,702,0.1509135333877168,39048
