,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,1.0,2.0,8844,0.21194151774503722,14237
0.0,1.0,2.0,8844,0.18403571400032034,249358
0.0,1.0,2.0,8844,0.1667672348348102,8765
0.0,1.0,2.0,8844,0.15570927442469293,60760
0.0,1.0,2.0,8844,0.15570335516090178,11884
1.0,1.0,2.0,949,0.1474649842973408,60760
1.0,1.0,2.0,949,0.14019099341443708,59481
1.0,1.0,2.0,949,0.13839560668181927,31597
1.0,1.0,2.0,949,0.12772863672946563,134201
1.0,1.0,2.0,949,0.1264837532768806,47410
2.0,1.0,2.0,11860,0.12270092057722014,32446
2.0,1.0,2.0,11860,0.12133513082225425,167738
2.0,1.0,2.0,11860,0.11993930746497207,18143
2.0,1.0,2.0,11860,0.11401757224926862,226630
2.0,1.0,2.0,11860,0.1136051777574404,465
3.0,1.0,2.0,45325,0.28948893896708217,11074
3.0,1.0,2.0,45325,0.2573421654290447,53027
3.0,1.0,2.0,45325,0.22610080744145594,76891
3.0,1.0,2.0,45325,0.22591048818085646,23570
3.0,1.0,2.0,45325,0.22401860442779947,59908
4.0,1.0,2.0,9091,0.18230006963860568,100568
4.0,1.0,2.0,9091,0.1707478339182025,37498
4.0,1.0,2.0,9091,0.1432380633848897,10908
4.0,1.0,2.0,9091,0.14122370176210625,9594
4.0,1.0,2.0,9091,0.13321301143591557,26964
5.0,1.0,2.0,9087,0.1483502123153295,181269
5.0,1.0,2.0,9087,0.14612808486865173,77670
5.0,1.0,2.0,9087,0.13119132142686932,14746
5.0,1.0,2.0,9087,0.13050741952831868,124295
5.0,1.0,2.0,9087,0.12505232372479977,27993
6.0,1.0,2.0,12110,0.19617174397109943,6114
6.0,1.0,2.0,12110,0.19235291000256935,13815
6.0,1.0,2.0,12110,0.1779401651963368,7091
6.0,1.0,2.0,12110,0.1683035248317243,46230
6.0,1.0,2.0,12110,0.16317415768159732,40815
7.0,1.0,2.0,10858,0.20779789811350763,50034
7.0,1.0,2.0,10858,0.13069622291037553,207937
7.0,1.0,2.0,10858,0.12932239582213764,14242
7.0,1.0,2.0,10858,0.11942604267313206,109669
7.0,1.0,2.0,10858,0.11848486284660767,235
8.0,1.0,2.0,524,0.2627871134372842,229094
8.0,1.0,2.0,524,0.231588374349963,47878
8.0,1.0,2.0,524,0.21637667200190536,75465
8.0,1.0,2.0,524,0.16883985372975197,36349
8.0,1.0,2.0,524,0.1644049691254225,196469
9.0,1.0,2.0,5,0.16901761777717328,60199
9.0,1.0,2.0,5,0.1609675566954706,89463
9.0,1.0,2.0,5,0.15477867327680828,22617
9.0,1.0,2.0,5,0.14933838348115774,6107
9.0,1.0,2.0,5,0.14593848647987007,42130
10.0,1.0,2.0,11517,0.20484417526875756,38558
10.0,1.0,2.0,11517,0.19466737114379123,72655
10.0,1.0,2.0,11517,0.17760665671612882,18763
10.0,1.0,2.0,11517,0.17433274470049878,20721
10.0,1.0,2.0,11517,0.15832417679753158,37094
11.0,1.0,2.0,9691,0.17522441196690594,50185
11.0,1.0,2.0,9691,0.1381476171099173,38940
11.0,1.0,2.0,9691,0.12824419666833867,10146
11.0,1.0,2.0,9691,0.12737950886041777,10835
11.0,1.0,2.0,9691,0.12699962051810268,109669
12.0,1.0,2.0,451,0.16534835060823658,163869
12.0,1.0,2.0,451,0.16030817894796318,229094
12.0,1.0,2.0,451,0.14524494356437495,524
12.0,1.0,2.0,451,0.14118416890665136,128414
12.0,1.0,2.0,451,0.11844901255683801,1058
13.0,1.0,2.0,16420,0.3549895473652663,119928
13.0,1.0,2.0,16420,0.19532050313013927,113885
13.0,1.0,2.0,16420,0.17779173514880156,115909
13.0,1.0,2.0,16420,0.17458122298094508,103590
13.0,1.0,2.0,16420,0.14684643681786622,47234
14.0,1.0,2.0,902,0.18165968125308996,9609
14.0,1.0,2.0,902,0.13914840301643788,84633
14.0,1.0,2.0,902,0.13683221662290138,10333
14.0,1.0,2.0,902,0.13592562290356083,58434
14.0,1.0,2.0,902,0.12946274493065624,47444
15.0,1.0,2.0,63,0.21450751337050517,96958
15.0,1.0,2.0,63,0.17007657594197495,55687
15.0,1.0,2.0,63,0.1656686078189983,745
15.0,1.0,2.0,63,0.16433161384085174,6950
15.0,1.0,2.0,63,0.16148065667140427,49365
16.0,1.0,2.0,9603,0.1628974931134193,20859
16.0,1.0,2.0,9603,0.15159662019309889,22478
16.0,1.0,2.0,9603,0.15133814814768745,41965
