,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,3.0,3.0,9816,0.13633318116099877,10611
0.0,3.0,3.0,9816,0.11583490940006445,10625
0.0,3.0,3.0,9816,0.11571794338907626,127380
0.0,3.0,3.0,9816,0.11418753900359795,93456
0.0,3.0,3.0,9816,0.11190712354767646,89247
1.0,3.0,3.0,10054,0.19697660710079545,12279
1.0,3.0,3.0,10054,0.19565505012688883,319341
1.0,3.0,3.0,10054,0.17929319827069434,585
1.0,3.0,3.0,10054,0.15737857271964376,67660
1.0,3.0,3.0,10054,0.1461547076388301,37786
2.0,3.0,3.0,56715,0.31081869529676875,13017
2.0,3.0,3.0,56715,0.20937532654555513,72972
2.0,3.0,3.0,56715,0.17564944549498143,83456
2.0,3.0,3.0,56715,0.15819678924831712,671
2.0,3.0,3.0,56715,0.15457052986104894,7294
3.0,3.0,3.0,634,0.22095256913733874,95610
3.0,3.0,3.0,634,0.19332471854698077,9801
3.0,3.0,3.0,634,0.11026481006736183,58219
3.0,3.0,3.0,634,0.10585045749564245,16768
3.0,3.0,3.0,634,0.09263007194061883,9803
4.0,3.0,3.0,10956,0.19525660641734138,335970
4.0,3.0,3.0,10956,0.13971303003675345,257451
4.0,3.0,3.0,10956,0.1332043148875657,11452
4.0,3.0,3.0,10956,0.11828141041149742,27561
4.0,3.0,3.0,10956,0.11040209977081665,277368
5.0,3.0,3.0,9290,0.1321085286679575,109418
5.0,3.0,3.0,9290,0.13121875639730118,13205
5.0,3.0,3.0,9290,0.12477759788461433,85435
5.0,3.0,3.0,9290,0.1157736513730389,14306
5.0,3.0,3.0,9290,0.1135080238252226,67952
6.0,3.0,3.0,808,0.1972154927697784,809
6.0,3.0,3.0,808,0.13776502926487982,810
6.0,3.0,3.0,808,0.11432770832658047,48466
6.0,3.0,3.0,808,0.10082681144383789,10192
6.0,3.0,3.0,808,0.09842337269551447,17047
7.0,3.0,3.0,10865,0.11489866164078254,49953
7.0,3.0,3.0,10865,0.10984336134877654,2454
7.0,3.0,3.0,10865,0.10939065785677757,283995
7.0,3.0,3.0,10865,0.10867866282387159,95511
7.0,3.0,3.0,10865,0.10837152738580529,277368
8.0,3.0,3.0,10808,0.1740339795129786,72105
8.0,3.0,3.0,10808,0.1644332512254802,297270
8.0,3.0,3.0,10808,0.15778448125517264,172386
8.0,3.0,3.0,10808,0.15603560982548811,9803
8.0,3.0,3.0,10808,0.15325742142838633,80321
9.0,3.0,3.0,10992,0.15046377418071227,34942
9.0,3.0,3.0,10992,0.11581476411861119,18269
9.0,3.0,3.0,10992,0.11423940529472922,39691
9.0,3.0,3.0,10992,0.10363962420034149,149910
9.0,3.0,3.0,10992,0.10091059645627373,1268
10.0,3.0,3.0,4248,0.11913162105738224,134375
10.0,3.0,3.0,4248,0.11062675228527878,12536
10.0,3.0,3.0,4248,0.10764765589449056,32790
10.0,3.0,3.0,4248,0.09987327210042699,70587
10.0,3.0,3.0,4248,0.09701990469369236,64688
11.0,3.0,3.0,8835,0.1952742727889889,10327
11.0,3.0,3.0,8835,0.13321520254382158,8275
11.0,3.0,3.0,8835,0.1298764623683419,16985
11.0,3.0,3.0,8835,0.12623186265707267,107916
11.0,3.0,3.0,8835,0.11868378930447326,172386
12.0,3.0,3.0,9880,0.20667010108892064,11130
12.0,3.0,3.0,9880,0.16918379442654966,11247
12.0,3.0,3.0,9880,0.1629223195372525,14128
12.0,3.0,3.0,9880,0.16183347729906858,11631
12.0,3.0,3.0,9880,0.1541517492647679,95610
13.0,3.0,3.0,2770,0.24099558625557113,8273
13.0,3.0,3.0,2770,0.18159274755245364,27561
13.0,3.0,3.0,2770,0.16279019954295362,71552
13.0,3.0,3.0,2770,0.16176604923149818,187017
13.0,3.0,3.0,2770,0.15900647816948862,67660
14.0,3.0,3.0,9398,0.2564758978674603,329833
14.0,3.0,3.0,9398,0.15841277009433555,23023
14.0,3.0,3.0,9398,0.1290773077707559,17047
14.0,3.0,3.0,9398,0.1261276548855435,83456
14.0,3.0,3.0,9398,0.12195710914420342,206408
15.0,3.0,3.0,585,0.2481570650701984,319341
15.0,3.0,3.0,585,0.2080515589436194,62211
15.0,3.0,3.0,585,0.18455278748722134,83456
15.0,3.0,3.0,585,0.17929319827069434,10054
15.0,3.0,3.0,585,0.17270031293153343,168530
16.0,3.0,3.0,671,0.2409624933660092,674
16.0,3.0,3.0,671,0.20519113373628473,675
16.0,3.0,3.0,671,0.1879421717163356,767
16.0,3.0,3.0,671,0.1866636587531057,317953
16.0,3.0,3.0,671,0.16472913640454198,12444
17.0,3.0,3.0,16690,0.1378019605483429,53174
17.0,3.0,3.0,16690,0.12939750486474158,10679
17.0,3.0,3.0,16690,0.1211255030921027,56288
17.0,3.0,3.0,16690,0.1200217348621209,585
17.0,3.0,3.0,16690,0.11494903165547248,13683
18.0,3.0,3.0,425,0.30030708739751083,8355
18.0,3.0,3.0,425,0.26971995303531165,950
18.0,3.0,3.0,425,0.14712234232513235,57800
18.0,3.0,3.0,425,0.1255974978249919,278154
18.0,3.0,3.0,425,0.12444719049953387,18785
19.0,3.0,3.0,11452,0.29089025538961133,19824
19.0,3.0,3.0,11452,0.1585771572037933,35639
19.0,3.0,3.0,11452,0.15849179978011724,206408
19.0,3.0,3.0,11452,0.15609687478348605,58219
19.0,3.0,3.0,11452,0.15005689297086452,82650
20.0,3.0,3.0,8346,0.22052382434558437,107916
20.0,3.0,3.0,8346,0.19967703674210296,28938
20.0,3.0,3.0,8346,0.186643323437581,20294
20.0,3.0,3.0,8346,0.16146225878983744,119893
20.0,3.0,3.0,8346,0.14903315728942235,20648
21.0,3.0,3.0,9637,0.17379036127617328,390989
21.0,3.0,3.0,9637,0.1612610341094747,51848
21.0,3.0,3.0,9637,0.14723925516666572,27621
21.0,3.0,3.0,9637,0.1385784068136415,319341
21.0,3.0,3.0,9637,0.13120661621065147,71552
22.0,3.0,3.0,11544,0.35494766012651735,15567
22.0,3.0,3.0,11544,0.2737156933842212,21316
22.0,3.0,3.0,11544,0.1409423034926873,20760
22.0,3.0,3.0,11544,0.1278879450514172,11247
22.0,3.0,3.0,11544,0.11285640000549016,9880
23.0,3.0,3.0,21972,0.20223017125860146,326423
23.0,3.0,3.0,21972,0.1873675397868637,10611
23.0,3.0,3.0,21972,0.1620773389346747,21301
23.0,3.0,3.0,21972,0.1206880153533815,9021
23.0,3.0,3.0,21972,0.11105967113350966,37786
24.0,3.0,3.0,608,0.14977922911015504,15493
24.0,3.0,3.0,608,0.14890658079595628,950
24.0,3.0,3.0,608,0.1485968887980941,149910
24.0,3.0,3.0,608,0.1467459597590479,109572
24.0,3.0,3.0,608,0.14179999413829297,326423
25.0,3.0,3.0,10996,0.31021668382579,30178
25.0,3.0,3.0,10996,0.1755523885898097,43956
25.0,3.0,3.0,10996,0.13263153594454874,23903
25.0,3.0,3.0,10996,0.1314782165106212,28118
25.0,3.0,3.0,10996,0.12658705998257014,227783
26.0,3.0,3.0,818,0.17306513354943842,56288
26.0,3.0,3.0,818,0.153212242764938,324852
26.0,3.0,3.0,818,0.15127414088276916,12536
26.0,3.0,3.0,818,0.1342263511096422,406052
26.0,3.0,3.0,818,0.133759187220422,353595
27.0,3.0,3.0,10611,0.3032351767073624,21301
27.0,3.0,3.0,10611,0.29521115308922335,326423
27.0,3.0,3.0,10611,0.1873675397868637,21972
27.0,3.0,3.0,10611,0.14934223542359962,13205
27.0,3.0,3.0,10611,0.14899906876405844,28938
28.0,3.0,3.0,12600,0.4106609428483251,50087
28.0,3.0,3.0,12600,0.23741585415845368,115223
28.0,3.0,3.0,12600,0.23741585415845368,88557
28.0,3.0,3.0,12600,0.1941952625636742,16808
28.0,3.0,3.0,12600,0.16240389829579616,82702
29.0,3.0,3.0,9012,0.2264923462991166,12094
29.0,3.0,3.0,9012,0.21442453030000028,16290
29.0,3.0,3.0,9012,0.16801178544729806,62527
29.0,3.0,3.0,9012,0.15428621961127503,83456
29.0,3.0,3.0,9012,0.1445223300623638,27561
30.0,3.0,3.0,9021,0.2543329376202878,13767
30.0,3.0,3.0,9021,0.15694740890009137,26847
30.0,3.0,3.0,9021,0.15467573295115292,336890
30.0,3.0,3.0,9021,0.1532782321136627,85038
30.0,3.0,3.0,9021,0.14937326363952214,48415
31.0,3.0,3.0,672,0.2823712882812108,674
31.0,3.0,3.0,672,0.2733944902933702,673
31.0,3.0,3.0,672,0.23925199563751093,12444
31.0,3.0,3.0,672,0.21238292447694587,12445
31.0,3.0,3.0,672,0.17177080423685462,31329
32.0,3.0,3.0,10426,0.1548292999910728,14560
32.0,3.0,3.0,10426,0.15242013680018268,15898
32.0,3.0,3.0,10426,0.14642051730937003,10708
32.0,3.0,3.0,10426,0.1451125603968139,10054
32.0,3.0,3.0,10426,0.13742874569042632,10147
33.0,3.0,3.0,6007,0.14456764548036227,206408
33.0,3.0,3.0,6007,0.1405671445099142,231082
33.0,3.0,3.0,6007,0.13707047924795335,42949
