,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,2.0,1.0,408,0.2090706133110803,42638
0.0,2.0,1.0,408,0.1862861236292764,185591
0.0,2.0,1.0,408,0.14585605770715085,149687
0.0,2.0,1.0,408,0.1420183307130603,217250
0.0,2.0,1.0,408,0.1404186961500279,30131
1.0,2.0,1.0,10895,0.1343515915281183,46929
1.0,2.0,1.0,10895,0.10760525277828194,28978
1.0,2.0,1.0,10895,0.10498347542396087,145977
1.0,2.0,1.0,10895,0.10314061761543003,43384
1.0,2.0,1.0,10895,0.10204989003803433,84090
2.0,2.0,1.0,26744,0.21609576521622917,27899
2.0,2.0,1.0,26744,0.18127231189368315,19119
2.0,2.0,1.0,26744,0.14750832364655747,76076
2.0,2.0,1.0,26744,0.1370318328885276,92459
2.0,2.0,1.0,26744,0.13488664727942604,25563
3.0,2.0,1.0,110465,0.26429434779043715,206034
3.0,2.0,1.0,110465,0.21091236046910686,43384
3.0,2.0,1.0,110465,0.19670053920598995,24965
3.0,2.0,1.0,110465,0.1900409107217041,116973
3.0,2.0,1.0,110465,0.18694194931170177,84274
4.0,2.0,1.0,43596,0.16201246069873598,964
4.0,2.0,1.0,43596,0.15515134562552949,50030
4.0,2.0,1.0,43596,0.1484865290501,26596
4.0,2.0,1.0,43596,0.12937955012556052,174187
4.0,2.0,1.0,43596,0.1287663577531954,6793
5.0,2.0,1.0,27854,0.15554477045454349,43506
5.0,2.0,1.0,27854,0.14288867481881193,43824
5.0,2.0,1.0,27854,0.14079903054360965,43132
5.0,2.0,1.0,27854,0.13713560638871763,44087
5.0,2.0,1.0,27854,0.13689135980543032,39130
6.0,2.0,1.0,981,0.15340995029028076,121379
6.0,2.0,1.0,981,0.15232629315953802,176273
6.0,2.0,1.0,981,0.10130171849568981,205410
6.0,2.0,1.0,981,0.10022472215467954,43147
6.0,2.0,1.0,981,0.09852791244046241,42362
7.0,2.0,1.0,872,0.16436733297748982,33077
7.0,2.0,1.0,872,0.16319467707492116,62188
7.0,2.0,1.0,872,0.1623102724846555,53522
7.0,2.0,1.0,872,0.15370364311381857,37183
7.0,2.0,1.0,872,0.14837813655796733,111457
8.0,2.0,1.0,2769,0.19089772091907956,80708
8.0,2.0,1.0,2769,0.18719708073092864,51277
8.0,2.0,1.0,2769,0.18389473976422255,122047
8.0,2.0,1.0,2769,0.15650465426389507,191068
8.0,2.0,1.0,2769,0.15256428951562157,62396
9.0,2.0,1.0,567,0.19431349279510957,114302
9.0,2.0,1.0,567,0.1692341107506528,160254
9.0,2.0,1.0,567,0.16691018295921198,678
9.0,2.0,1.0,567,0.15946668542632642,26319
9.0,2.0,1.0,567,0.15591854935371147,27112
10.0,2.0,1.0,3078,0.2061767300767663,64851
10.0,2.0,1.0,3078,0.20266548823564726,80054
10.0,2.0,1.0,3078,0.19001451025494867,30506
10.0,2.0,1.0,3078,0.1825064796524384,140281
10.0,2.0,1.0,3078,0.18229335725100876,41228
11.0,2.0,1.0,13528,0.24269519065462,84711
11.0,2.0,1.0,13528,0.15794341434737397,84710
11.0,2.0,1.0,13528,0.1527991105618603,68977
11.0,2.0,1.0,13528,0.13978398435268266,37183
11.0,2.0,1.0,13528,0.13556585697287166,35073
12.0,2.0,1.0,28288,0.24802062187931762,110253
12.0,2.0,1.0,28288,0.21769769214679394,47156
12.0,2.0,1.0,28288,0.1759402403230877,80850
12.0,2.0,1.0,28288,0.1553000307213447,43350
12.0,2.0,1.0,28288,0.14944540168405346,120972
13.0,2.0,1.0,289,0.16638769949880278,157898
13.0,2.0,1.0,289,0.12140127847067175,26940
13.0,2.0,1.0,289,0.10438635155478448,100605
13.0,2.0,1.0,289,0.100730214699719,52679
13.0,2.0,1.0,289,0.09935710373972548,48127
14.0,2.0,1.0,963,0.19649179304575715,28257
14.0,2.0,1.0,963,0.1609893771384124,910
14.0,2.0,1.0,963,0.13297892520883486,26849
14.0,2.0,1.0,963,0.1251793337535839,40951
14.0,2.0,1.0,963,0.11426962283076973,25564
15.0,2.0,1.0,6620,0.26556161918655474,64782
15.0,2.0,1.0,6620,0.24270363637136874,24197
15.0,2.0,1.0,6620,0.2309762038427535,80850
15.0,2.0,1.0,6620,0.22622892040036033,70801
15.0,2.0,1.0,6620,0.18739537295018965,42567
16.0,2.0,1.0,804,0.20013101223956928,24197
16.0,2.0,1.0,804,0.19290242256585477,80030
16.0,2.0,1.0,804,0.18063476117535956,44409
16.0,2.0,1.0,804,0.1774434395087323,43361
16.0,2.0,1.0,804,0.17284301615832426,130374
17.0,2.0,1.0,26531,0.19600176690068108,38727
17.0,2.0,1.0,26531,0.1916417586432245,122435
17.0,2.0,1.0,26531,0.18154911983151692,32484
17.0,2.0,1.0,26531,0.1811557615638065,38787
17.0,2.0,1.0,26531,0.17691522957700068,932
18.0,2.0,1.0,909,0.15986301254226193,44775
18.0,2.0,1.0,909,0.154495046250641,84086
18.0,2.0,1.0,909,0.14540884451573832,122435
18.0,2.0,1.0,909,0.13458538035042092,43188
18.0,2.0,1.0,909,0.13271251050273358,102597
19.0,2.0,1.0,630,0.18233290165712648,22575
19.0,2.0,1.0,630,0.170331904419535,53651
19.0,2.0,1.0,630,0.16941127232733869,46910
19.0,2.0,1.0,630,0.16008349106493758,31416
19.0,2.0,1.0,630,0.15957662753790197,22871
20.0,2.0,1.0,770,0.23512885162267222,52364
20.0,2.0,1.0,770,0.2031266662926629,34651
20.0,2.0,1.0,770,0.18687966625139293,151731
20.0,2.0,1.0,770,0.1830588884543279,185078
20.0,2.0,1.0,770,0.1748091275023238,875
21.0,2.0,1.0,599,0.1763708713842648,91208
21.0,2.0,1.0,599,0.14289552384957466,52679
21.0,2.0,1.0,599,0.1342265183516341,100420
21.0,2.0,1.0,599,0.13093474629862656,118936
21.0,2.0,1.0,599,0.1243989740423595,46196
22.0,2.0,1.0,15,0.1404872952631296,99351
22.0,2.0,1.0,15,0.13805177510040367,55308
22.0,2.0,1.0,15,0.1341862529428816,84086
22.0,2.0,1.0,15,0.12404324465633576,43599
22.0,2.0,1.0,15,0.122399131580289,20849
23.0,2.0,1.0,121357,0.18754237857589484,875
23.0,2.0,1.0,121357,0.17194778420087276,40979
23.0,2.0,1.0,121357,0.13870846349456137,28433
23.0,2.0,1.0,121357,0.12836506222698513,41597
23.0,2.0,1.0,121357,0.12729463009997033,208517
24.0,2.0,1.0,705,0.13199960920142748,56164
24.0,2.0,1.0,705,0.13008132401590147,211256
24.0,2.0,1.0,705,0.12803177573710645,44409
24.0,2.0,1.0,705,0.12575926553911465,42638
24.0,2.0,1.0,705,0.12560974979689077,43864
25.0,2.0,1.0,22490,0.221538892003078,242378
25.0,2.0,1.0,22490,0.20968461428129637,54635
25.0,2.0,1.0,22490,0.20968461428129637,175035
25.0,2.0,1.0,22490,0.20399882782708692,160254
25.0,2.0,1.0,22490,0.19483937801563853,77966
26.0,2.0,1.0,223,0.2144598161570125,43456
26.0,2.0,1.0,223,0.18747501053783255,189584
26.0,2.0,1.0,223,0.18554135032160238,217948
26.0,2.0,1.0,223,0.17061131980781494,702
26.0,2.0,1.0,223,0.15814308412386865,52358
27.0,2.0,1.0,25670,0.13545216463465196,43517
27.0,2.0,1.0,25670,0.13460162799889744,80030
27.0,2.0,1.0,25670,0.12735949576915953,33034
27.0,2.0,1.0,25670,0.12537936050626258,11627
27.0,2.0,1.0,25670,0.12499617979670165,43151
28.0,2.0,1.0,303,0.16883556689266727,87300
28.0,2.0,1.0,303,0.1530288254992141,247604
28.0,2.0,1.0,303,0.14669459102584884,28286
28.0,2.0,1.0,303,0.1439029306350664,932
28.0,2.0,1.0,303,0.13373297255143485,777
29.0,2.0,1.0,4174,0.16036930090439905,153169
29.0,2.0,1.0,4174,0.1396532479600976,33112
