,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,2.0,4.0,11224,0.1360622237856708,26845
0.0,2.0,4.0,11224,0.1227234033009594,11972
0.0,2.0,4.0,11224,0.12155916101757025,42512
0.0,2.0,4.0,11224,0.11994457520613536,3938
0.0,2.0,4.0,11224,0.11568971364865084,3170
1.0,2.0,4.0,15947,0.18115383731679474,14906
1.0,2.0,4.0,15947,0.0763739434050384,61856
1.0,2.0,4.0,15947,0.06696122673918012,107966
1.0,2.0,4.0,15947,0.06593464064975359,184328
1.0,2.0,4.0,15947,0.06157141272844974,56516
2.0,2.0,4.0,229,0.2817231005338204,3076
2.0,2.0,4.0,229,0.2433290809371463,3077
2.0,2.0,4.0,229,0.20270022750388775,3103
2.0,2.0,4.0,229,0.19005075586031436,3074
2.0,2.0,4.0,229,0.1895171120313269,3035
3.0,2.0,4.0,3170,0.11568971364865084,11224
3.0,2.0,4.0,3170,0.1148344853073132,43464
3.0,2.0,4.0,3170,0.09885759719557387,11972
3.0,2.0,4.0,3170,0.08600038808561684,61856
3.0,2.0,4.0,3170,0.08302464375290705,82088
4.0,2.0,4.0,10693,0.11064868339858609,75532
4.0,2.0,4.0,10693,0.10949533013384409,11972
4.0,2.0,4.0,10693,0.107332213656519,43332
4.0,2.0,4.0,10693,0.09970735733868044,56516
4.0,2.0,4.0,10693,0.08927973212266355,23338
5.0,2.0,4.0,1678,0.16648892778907617,3077
5.0,2.0,4.0,1678,0.1350376621571283,252916
5.0,2.0,4.0,1678,0.12638534890664227,11972
5.0,2.0,4.0,1678,0.1259949929109383,3076
5.0,2.0,4.0,1678,0.1222750080502729,91893
6.0,2.0,4.0,244,0.24115098313949093,43149
6.0,2.0,4.0,244,0.21241500370837013,307
6.0,2.0,4.0,244,0.16065511565378418,43337
6.0,2.0,4.0,244,0.1409817936718082,23336
6.0,2.0,4.0,244,0.138450600354432,159849
7.0,2.0,4.0,15849,0.23341744727292146,31498
7.0,2.0,4.0,15849,0.22361218083435183,29243
7.0,2.0,4.0,15849,0.15133782363810255,11972
7.0,2.0,4.0,15849,0.14730839819705366,43388
7.0,2.0,4.0,15849,0.14612326122618635,55872
8.0,2.0,4.0,29242,0.21627508178044794,31498
8.0,2.0,4.0,29242,0.16075574143862953,29243
