,clstr_a,clstr_b,pelicula_id,cos_smltd,vecino_id
0.0,1.0,4.0,862,0.4003580829027067,863
0.0,1.0,4.0,862,0.08997544234612403,33560
0.0,1.0,4.0,862,0.08500719015073153,11310
0.0,1.0,4.0,862,0.0828954022343184,27850
0.0,1.0,4.0,862,0.07423691156854098,31609
1.0,1.0,4.0,15602,0.17912502169686495,15653
1.0,1.0,4.0,15602,0.1672467530078435,15789
1.0,1.0,4.0,15602,0.142517765046604,11520
1.0,1.0,4.0,15602,0.13169362725070802,8839
1.0,1.0,4.0,15602,0.12535352445844983,9326
2.0,1.0,4.0,11862,0.2834226499092511,11846
2.0,1.0,4.0,11862,0.1834039315695981,10603
2.0,1.0,4.0,11862,0.14342689516921908,16094
2.0,1.0,4.0,11862,0.13936074147677913,38148
2.0,1.0,4.0,11862,0.1351797034714358,11497
3.0,1.0,4.0,9273,0.1662031925723295,50507
3.0,1.0,4.0,9273,0.13614220441460378,46828
3.0,1.0,4.0,9273,0.1317160568924867,10353
3.0,1.0,4.0,9273,0.12066934999843898,3049
3.0,1.0,4.0,9273,0.11757685525811556,18543
4.0,1.0,4.0,8012,0.12610987368119186,37728
4.0,1.0,4.0,8012,0.10246473136393461,152625
4.0,1.0,4.0,8012,0.08805513261143057,10874
4.0,1.0,4.0,8012,0.08401001105500923,9598
4.0,1.0,4.0,8012,0.08328462954233865,812
5.0,1.0,4.0,9598,0.23518903771740096,9447
5.0,1.0,4.0,9598,0.19725329539434192,9565
5.0,1.0,4.0,9598,0.1820533158956247,11497
5.0,1.0,4.0,9598,0.16150417374682718,11310
5.0,1.0,4.0,9598,0.1589747749097587,23289
6.0,1.0,4.0,10634,0.2405762801415271,10471
6.0,1.0,4.0,10634,0.11281857526392967,1648
6.0,1.0,4.0,10634,0.10754682249410175,33560
6.0,1.0,4.0,10634,0.10645605962275581,50507
6.0,1.0,4.0,10634,0.10542190571593646,90
7.0,1.0,4.0,10874,0.1373265611847735,11175
7.0,1.0,4.0,10874,0.13537230610474013,52736
7.0,1.0,4.0,10874,0.13387114979797643,306
7.0,1.0,4.0,10874,0.13250490108345767,2105
7.0,1.0,4.0,10874,0.13150955032156722,1648
8.0,1.0,4.0,9737,0.18329715606427607,22435
8.0,1.0,4.0,9737,0.17434396036258865,16820
8.0,1.0,4.0,9737,0.13254230789636787,3049
8.0,1.0,4.0,9737,0.13209176806513426,28213
8.0,1.0,4.0,9737,0.1149758550125016,1648
9.0,1.0,4.0,5894,0.1422881506751088,24647
9.0,1.0,4.0,5894,0.119750687356832,11497
9.0,1.0,4.0,5894,0.1090635582357607,18560
9.0,1.0,4.0,5894,0.10076773711494158,1281
9.0,1.0,4.0,5894,0.09723955979150628,45491
10.0,1.0,4.0,8839,0.24300733143951328,39345
10.0,1.0,4.0,8839,0.23820224087263445,39346
10.0,1.0,4.0,8839,0.21795756268203845,11317
10.0,1.0,4.0,8839,0.18838194208364656,11630
10.0,1.0,4.0,8839,0.18372051676632434,9942
11.0,1.0,4.0,13552,0.12859091301443687,9354
11.0,1.0,4.0,13552,0.09850932078840235,10618
11.0,1.0,4.0,13552,0.09664121672777704,42832
11.0,1.0,4.0,13552,0.09043623539866213,10481
11.0,1.0,4.0,13552,0.08611068728011778,27472
12.0,1.0,4.0,10149,0.11707621068122824,11497
12.0,1.0,4.0,10149,0.11116573823441513,11862
12.0,1.0,4.0,10149,0.10943101755922408,16162
12.0,1.0,4.0,10149,0.10077296105978838,10303
12.0,1.0,4.0,10149,0.09510701776673477,11846
13.0,1.0,4.0,2292,0.11880937110448184,18707
13.0,1.0,4.0,2292,0.1168725115203917,72811
13.0,1.0,4.0,2292,0.1096406290545716,16096
13.0,1.0,4.0,2292,0.10381412205365713,452
13.0,1.0,4.0,2292,0.10137579109086725,25539
14.0,1.0,4.0,8467,0.27097553069585645,11630
14.0,1.0,4.0,8467,0.1506776948086906,44191
14.0,1.0,4.0,8467,0.14236924115009528,9565
14.0,1.0,4.0,8467,0.14086868433006222,37653
14.0,1.0,4.0,8467,0.1306100134116079,10044
15.0,1.0,4.0,15789,0.3515823604503823,15653
15.0,1.0,4.0,15789,0.1672467530078435,15602
15.0,1.0,4.0,15789,0.15836040856199643,11497
15.0,1.0,4.0,15789,0.14412035766134915,9279
15.0,1.0,4.0,15789,0.13039300626203326,15582
16.0,1.0,4.0,109,0.10148141343119717,11497
16.0,1.0,4.0,109,0.09408850930651529,37563
16.0,1.0,4.0,109,0.08805582566150844,16874
16.0,1.0,4.0,109,0.08182641359223351,2978
16.0,1.0,4.0,109,0.08057994516811351,18885
17.0,1.0,4.0,11395,0.2506245528613903,26386
17.0,1.0,4.0,11395,0.22849452693465702,850
17.0,1.0,4.0,11395,0.19373141310023825,9279
17.0,1.0,4.0,11395,0.1744550793911517,37047
17.0,1.0,4.0,11395,0.1442015276436864,11497
18.0,1.0,4.0,3049,0.13254230789636787,9737
18.0,1.0,4.0,3049,0.12066934999843898,9273
18.0,1.0,4.0,3049,0.12046845651511671,35343
18.0,1.0,4.0,3049,0.11307972826331006,11497
18.0,1.0,4.0,3049,0.10819807922617287,10874
19.0,1.0,4.0,888,0.14113513684001247,889
19.0,1.0,4.0,888,0.12193122118824484,23943
19.0,1.0,4.0,888,0.1057941658118144,11674
19.0,1.0,4.0,888,0.09290696945506591,11077
19.0,1.0,4.0,888,0.0872815026321098,9742
20.0,1.0,4.0,854,0.1087202032803627,22257
20.0,1.0,4.0,854,0.09636351234926399,2005
20.0,1.0,4.0,854,0.0834948409060605,28597
20.0,1.0,4.0,854,0.082278719890621,18943
20.0,1.0,4.0,854,0.08084982508684378,54107
21.0,1.0,4.0,36593,0.2684966672632559,37137
21.0,1.0,4.0,36593,0.21886258972750625,37136
21.0,1.0,4.0,36593,0.13113090685013085,11497
21.0,1.0,4.0,36593,0.10589361918984856,9565
21.0,1.0,4.0,36593,0.10584730959184786,11077
22.0,1.0,4.0,11011,0.09652270092073048,23289
22.0,1.0,4.0,11011,0.08435701286252183,38148
22.0,1.0,4.0,11011,0.08379142484563722,10438
22.0,1.0,4.0,11011,0.0814264588013756,9336
22.0,1.0,4.0,11011,0.07831649667335555,51985
23.0,1.0,4.0,2758,0.15908412269687353,11508
23.0,1.0,4.0,2758,0.15705281541987842,4032
23.0,1.0,4.0,2758,0.12742310399140747,15674
23.0,1.0,4.0,2758,0.12347417786741487,11317
23.0,1.0,4.0,2758,0.11735993641287845,18560
24.0,1.0,4.0,9409,0.17321971399170397,1648
24.0,1.0,4.0,9409,0.13265101314423905,18707
24.0,1.0,4.0,9409,0.11673742188015009,1649
24.0,1.0,4.0,9409,0.10186707125738662,11285
24.0,1.0,4.0,9409,0.10009067082998364,25539
25.0,1.0,4.0,306,0.21804750988894267,90
25.0,1.0,4.0,306,0.17534257822958563,96
25.0,1.0,4.0,306,0.1692216692893394,215405
25.0,1.0,4.0,306,0.16903629392757996,8491
25.0,1.0,4.0,306,0.13387114979797643,10874
26.0,1.0,4.0,11310,0.16231950494411573,11497
26.0,1.0,4.0,11310,0.16150417374682718,9598
26.0,1.0,4.0,11310,0.15065534966018454,35343
26.0,1.0,4.0,11310,0.13832519369821003,9710
26.0,1.0,4.0,11310,0.1352856677133177,8839
27.0,1.0,4.0,9255,0.19787605339550302,2332
27.0,1.0,4.0,9255,0.13288061045368355,11982
27.0,1.0,4.0,9255,0.1300716628484809,531
27.0,1.0,4.0,9255,0.12482471556622537,8868
27.0,1.0,4.0,9255,0.12344040468788661,34600
